Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verified,User Since,Location,Bio,Latitude,Longitude,Profile Image,Google Maps
10/12/2016 12:33:00,infusiachai,Chai Kali,"RT @mindavote: Dear Ms. Maria Ressa, this is why people dont like Rappler anymore. https://t.co/dN1EBeREJx",786182883064938497,Twitter for iPad,34,151,1,0,No,03/23/2011 01:36:33,"Rough Patch, Earth","A mutable Virgo. Development worker. Loves dogs, cats, movies, and vintage finds. Here's to world peace!",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/627698591625162756/gboNa5vJ_normal.jpg"", ""View"")",
10/12/2016 12:29:27,natwoman,MG Sanchez Plena,"Miriam Defensor-Santiago: A Filipino original...""""I am proud to say again that I voted for Miriam in the 2016... https://t.co/iGvjLvxJbL",786181988705198081,Facebook,102,136,0,0,No,03/03/2009 00:07:01,,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/710413788126646272/Dkm7q4qm_normal.jpg"", ""View"")",
10/12/2016 12:24:05,mindavote,MindaVote,"Dear Ms. Maria Ressa, this is why people dont like Rappler anymore. https://t.co/dN1EBeREJx",786180640295165952,Facebook,828,109,1,1,No,05/05/2016 03:59:44,"Davao City, Davao Region","MindaVote is a socio-political group that fights for the common dream of all Mindanawons to have Peace, Justice, and Equality throughout all Mindanao",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/731996426415181824/_Yqz2PMG_normal.jpg"", ""View"")",
10/12/2016 12:54:29,nemuelordinario,Nemuel Ordinario,"Rappler complains 2015 story comparing De Lima and Miriam Defensor - Santiago taken out of context, internet goes... https://t.co/ybtgt9cm0n",786188290403676162,Facebook,330,647,0,0,No,02/06/2010 12:37:08,"Paranaque City, National Capital Region",,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/647776182075723777/x2QrElRD_normal.jpg"", ""View"")",
10/12/2016 12:41:47,jiilleanee,ㅤ,RT @caradotph: Story of a queen who hasnt been given a chance to rule her own kingdom. Sen. Miriam Defensor-Santiago. #MMKSenatorMiriam,786185093660291077,Twitter Web Client,253,119,377,0,No,10/02/2015 13:31:14,lost,i wanna sleeep,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785477013909958657/0M3VXGEo_normal.jpg"", ""View"")",
10/12/2016 12:33:50,the_nosybitch,YOUNIVERSE🌌,Miriam Defensor-Santiago diba? Pls. Siya na lang. Parang awa niyo na. 😭,786183093254098944,Twitter for Android,266,380,0,0,No,12/23/2015 08:59:32,Incheon south korea,"TRUST NO ONE🚫
FEAR NO BITCH❎

SHINee's back!🔥
CM
_91.12.9🐸_ 
99🎽⚽🏀🏊🏆 
Hana Kimi🎬😍",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785445867029303297/hV8QIvMd_normal.jpg"", ""View"")",
10/12/2016 12:33:00,infusiachai,Chai Kali,"RT @mindavote: Dear Ms. Maria Ressa, this is why people dont like Rappler anymore. https://t.co/dN1EBeREJx",786182883064938497,Twitter for iPad,34,151,3,0,No,03/23/2011 01:36:33,"Rough Patch, Earth","A mutable Virgo. Development worker. Loves dogs, cats, movies, and vintage finds. Here's to world peace!",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/627698591625162756/gboNa5vJ_normal.jpg"", ""View"")",
10/12/2016 12:29:27,natwoman,MG Sanchez Plena,"Miriam Defensor-Santiago: A Filipino original...""""I am proud to say again that I voted for Miriam in the 2016... https://t.co/iGvjLvxJbL",786181988705198081,Facebook,102,136,0,0,No,03/03/2009 00:07:01,,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/710413788126646272/Dkm7q4qm_normal.jpg"", ""View"")",
10/12/2016 12:54:29,nemuelordinario,Nemuel Ordinario,"Rappler complains 2015 story comparing De Lima and Miriam Defensor - Santiago taken out of context, internet goes... https://t.co/ybtgt9cm0n",786188290403676162,Facebook,330,647,0,0,No,02/06/2010 12:37:08,"Paranaque City, National Capital Region",,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/647776182075723777/x2QrElRD_normal.jpg"", ""View"")",
10/12/2016 12:41:47,jiilleanee,ㅤ,RT @caradotph: Story of a queen who hasnt been given a chance to rule her own kingdom. Sen. Miriam Defensor-Santiago. #MMKSenatorMiriam,786185093660291077,Twitter Web Client,253,120,377,0,No,10/02/2015 13:31:14,lost,i wanna sleeep,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785477013909958657/0M3VXGEo_normal.jpg"", ""View"")",
10/12/2016 12:33:50,the_nosybitch,YOUNIVERSE🌌,Miriam Defensor-Santiago diba? Pls. Siya na lang. Parang awa niyo na. 😭,786183093254098944,Twitter for Android,266,380,0,0,No,12/23/2015 08:59:32,Incheon south korea,"TRUST NO ONE🚫
FEAR NO BITCH❎

SHINee's back!🔥
CM
_91.12.9🐸_ 
99🎽⚽🏀🏊🏆 
Hana Kimi🎬😍",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785445867029303297/hV8QIvMd_normal.jpg"", ""View"")",
10/12/2016 12:33:00,infusiachai,Chai Kali,"RT @mindavote: Dear Ms. Maria Ressa, this is why people dont like Rappler anymore. https://t.co/dN1EBeREJx",786182883064938497,Twitter for iPad,34,151,3,0,No,03/23/2011 01:36:33,"Rough Patch, Earth","A mutable Virgo. Development worker. Loves dogs, cats, movies, and vintage finds. Here's to world peace!",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/627698591625162756/gboNa5vJ_normal.jpg"", ""View"")",
10/12/2016 13:14:52,rhoenmorelos,FrancisRhoen Morelos,"""I will never quit, I will never stop, I will never withdraw"" - Miriam Defensor-Santiago",786193420909883392,Twitter Web Client,388,171,0,0,No,03/24/2011 06:08:41,Philippines,"A religious, genius, billionaire pop star and part-time clown.",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/743416641250177025/LS9IPUcw_normal.jpg"", ""View"")",
10/12/2016 13:10:46,mkmm_avemaria,ن Illius Humilitas,⚡💡 MIRIAM DEFENSOR-SANTIAGO MODE 💡⚡,786192387131318272,Twitter for Android,338,193,0,0,No,02/12/2016 02:55:16,"Bulacan, Philippines","Welcome to the Official Twitter Account of Marc Mamañgun Maralit, Roman Catholic Adolescent and Devotee of the Blessed Sacrament

/IN DEO VSQVE AD MORTEM/",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785420809003085824/1-dzBhSC_normal.jpg"", ""View"")",
10/12/2016 12:54:29,nemuelordinario,Nemuel Ordinario,"Rappler complains 2015 story comparing De Lima and Miriam Defensor - Santiago taken out of context, internet goes... https://t.co/ybtgt9cm0n",786188290403676162,Facebook,330,647,0,0,No,02/06/2010 12:37:08,"Paranaque City, National Capital Region",,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/647776182075723777/x2QrElRD_normal.jpg"", ""View"")",
10/12/2016 12:41:47,jiilleanee,ㅤ,RT @caradotph: Story of a queen who hasnt been given a chance to rule her own kingdom. Sen. Miriam Defensor-Santiago. #MMKSenatorMiriam,786185093660291077,Twitter Web Client,253,120,377,0,No,10/02/2015 13:31:14,lost,i wanna sleeep,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785477013909958657/0M3VXGEo_normal.jpg"", ""View"")",
10/12/2016 12:33:50,the_nosybitch,YOUNIVERSE🌌,Miriam Defensor-Santiago diba? Pls. Siya na lang. Parang awa niyo na. 😭,786183093254098944,Twitter for Android,266,380,0,0,No,12/23/2015 08:59:32,Incheon south korea,"TRUST NO ONE🚫
FEAR NO BITCH❎

SHINee's back!🔥
CM
_91.12.9🐸_ 
99🎽⚽🏀🏊🏆 
Hana Kimi🎬😍",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785445867029303297/hV8QIvMd_normal.jpg"", ""View"")",
10/12/2016 13:14:52,rhoenmorelos,FrancisRhoen Morelos,"""I will never quit, I will never stop, I will never withdraw"" - Miriam Defensor-Santiago",786193420909883392,Twitter Web Client,388,171,0,0,No,03/24/2011 06:08:41,Philippines,"A religious, genius, billionaire pop star and part-time clown.",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/743416641250177025/LS9IPUcw_normal.jpg"", ""View"")",
10/12/2016 13:10:46,mkmm_avemaria,ن Illius Humilitas,⚡💡 MIRIAM DEFENSOR-SANTIAGO MODE 💡⚡,786192387131318272,Twitter for Android,338,193,0,0,No,02/12/2016 02:55:16,"Bulacan, Philippines","Welcome to the Official Twitter Account of Marc Mamañgun Maralit, Roman Catholic Adolescent and Devotee of the Blessed Sacrament

/IN DEO VSQVE AD MORTEM/",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785420809003085824/1-dzBhSC_normal.jpg"", ""View"")",
10/12/2016 12:54:29,nemuelordinario,Nemuel Ordinario,"Rappler complains 2015 story comparing De Lima and Miriam Defensor - Santiago taken out of context, internet goes... https://t.co/ybtgt9cm0n",786188290403676162,Facebook,330,647,0,0,No,02/06/2010 12:37:08,"Paranaque City, National Capital Region",,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/647776182075723777/x2QrElRD_normal.jpg"", ""View"")",
10/12/2016 12:41:47,jiilleanee,ㅤ,RT @caradotph: Story of a queen who hasnt been given a chance to rule her own kingdom. Sen. Miriam Defensor-Santiago. #MMKSenatorMiriam,786185093660291077,Twitter Web Client,253,121,377,0,No,10/02/2015 13:31:14,lost,i wanna sleeep,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785477013909958657/0M3VXGEo_normal.jpg"", ""View"")",
10/12/2016 13:14:52,rhoenmorelos,FrancisRhoen Morelos,"""I will never quit, I will never stop, I will never withdraw"" - Miriam Defensor-Santiago",786193420909883392,Twitter Web Client,388,171,0,0,No,03/24/2011 06:08:41,Philippines,"A religious, genius, billionaire pop star and part-time clown.",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/743416641250177025/LS9IPUcw_normal.jpg"", ""View"")",
10/12/2016 13:10:46,mkmm_avemaria,ن Illius Humilitas,⚡💡 MIRIAM DEFENSOR-SANTIAGO MODE 💡⚡,786192387131318272,Twitter for Android,338,193,0,0,No,02/12/2016 02:55:16,"Bulacan, Philippines","Welcome to the Official Twitter Account of Marc Mamañgun Maralit, Roman Catholic Adolescent and Devotee of the Blessed Sacrament

/IN DEO VSQVE AD MORTEM/",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785420809003085824/1-dzBhSC_normal.jpg"", ""View"")",
10/12/2016 12:54:29,nemuelordinario,Nemuel Ordinario,"Rappler complains 2015 story comparing De Lima and Miriam Defensor - Santiago taken out of context, internet goes... https://t.co/ybtgt9cm0n",786188290403676162,Facebook,330,647,0,0,No,02/06/2010 12:37:08,"Paranaque City, National Capital Region",,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/647776182075723777/x2QrElRD_normal.jpg"", ""View"")",
10/12/2016 13:14:52,rhoenmorelos,FrancisRhoen Morelos,"""I will never quit, I will never stop, I will never withdraw"" - Miriam Defensor-Santiago",786193420909883392,Twitter Web Client,388,171,0,0,No,03/24/2011 06:08:41,Philippines,"A religious, genius, billionaire pop star and part-time clown.",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/743416641250177025/LS9IPUcw_normal.jpg"", ""View"")",
10/12/2016 13:10:46,mkmm_avemaria,ن Illius Humilitas,⚡💡 MIRIAM DEFENSOR-SANTIAGO MODE 💡⚡,786192387131318272,Twitter for Android,338,193,0,0,No,02/12/2016 02:55:16,"Bulacan, Philippines","Welcome to the Official Twitter Account of Marc Mamañgun Maralit, Roman Catholic Adolescent and Devotee of the Blessed Sacrament

/IN DEO VSQVE AD MORTEM/",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785420809003085824/1-dzBhSC_normal.jpg"", ""View"")",
10/12/2016 13:58:29,daluyong73,ted,"RT @mindavote: Dear Ms. Maria Ressa, this is why people dont like Rappler anymore. https://t.co/dN1EBeREJx",786204396874891265,Twitter for Android,55,147,5,0,No,07/06/2011 05:13:17,,#DisiplinaDuterte,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/773065988816244736/fXzoTtbr_normal.jpg"", ""View"")",
10/12/2016 13:14:52,rhoenmorelos,FrancisRhoen Morelos,"""I will never quit, I will never stop, I will never withdraw"" - Miriam Defensor-Santiago",786193420909883392,Twitter Web Client,388,171,0,0,No,03/24/2011 06:08:41,Philippines,"A religious, genius, billionaire pop star and part-time clown.",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/743416641250177025/LS9IPUcw_normal.jpg"", ""View"")",
10/12/2016 14:06:19,xharleybitch,skywalker.,"RT @MALIBOGCABEYO: ✊Lauren✊
- Pinag-aakalaang susunod na ""Miriam Defensor Santiago
- Sumasali yan sa mga rally
- Sumisigaw tuwing gabi, kin…",786206367770112000,Twitter for iPhone,367,648,6,0,No,05/28/2014 22:29:30,Tatooine ,"I'm a bitch like Regina George, a psychopath like Harley Quinn and a warrior like Leia Organa.",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/775818927960121345/fqvqHyuB_normal.jpg"", ""View"")",
10/12/2016 14:03:44,wizardhoeregui,riri ; exams,"RT @MALIBOGCABEYO: ✊Lauren✊
- Pinag-aakalaang susunod na ""Miriam Defensor Santiago
- Sumasali yan sa mga rally
- Sumisigaw tuwing gabi, kin…",786205716130312192,Twitter for Android,1114,2521,6,0,No,01/04/2015 10:18:43,=,put your open lips on mine and slowly let them shut,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/782231066002153473/qKenMG8b_normal.jpg"", ""View"")",
10/12/2016 13:58:29,daluyong73,ted,"RT @mindavote: Dear Ms. Maria Ressa, this is why people dont like Rappler anymore. https://t.co/dN1EBeREJx",786204396874891265,Twitter for Android,55,147,6,0,No,07/06/2011 05:13:17,,#DisiplinaDuterte,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/773065988816244736/fXzoTtbr_normal.jpg"", ""View"")",
10/12/2016 14:06:19,xharleybitch,skywalker.,"RT @MALIBOGCABEYO: ✊Lauren✊
- Pinag-aakalaang susunod na ""Miriam Defensor Santiago
- Sumasali yan sa mga rally
- Sumisigaw tuwing gabi, kin…",786206367770112000,Twitter for iPhone,368,648,6,0,No,05/28/2014 22:29:30,Tatooine ,"I'm a bitch like Regina George, a psychopath like Harley Quinn and a warrior like Leia Organa.",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/775818927960121345/fqvqHyuB_normal.jpg"", ""View"")",
10/12/2016 14:03:44,wizardhoeregui,riri ; exams,"RT @MALIBOGCABEYO: ✊Lauren✊
- Pinag-aakalaang susunod na ""Miriam Defensor Santiago
- Sumasali yan sa mga rally
- Sumisigaw tuwing gabi, kin…",786205716130312192,Twitter for Android,1114,2521,6,0,No,01/04/2015 10:18:43,=,put your open lips on mine and slowly let them shut,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/782231066002153473/qKenMG8b_normal.jpg"", ""View"")",
10/12/2016 14:20:31,dadasohee1993,Darwin,"""This is goodbye, I shall not importune you any longer.I shall fade into the night like Batman"" 
-Miriam Defensor-S… https://t.co/FiJN4uFq3c",786209939928657921,Twitter for Android,7,29,0,1,No,05/21/2014 06:19:51,"Cavite City, Calabarzon",I used to think that the worst thing in life is to end up alone.it's not.The worst thing in life is to end up with people who make you feel all alone,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779651509969575936/53VbU3M1_normal.jpg"", ""View"")",
10/12/2016 14:06:19,xharleybitch,skywalker.,"RT @MALIBOGCABEYO: ✊Lauren✊
- Pinag-aakalaang susunod na ""Miriam Defensor Santiago
- Sumasali yan sa mga rally
- Sumisigaw tuwing gabi, kin…",786206367770112000,Twitter for iPhone,369,650,6,0,No,05/28/2014 22:29:30,Tatooine ,"I'm a bitch like Regina George, a psychopath like Harley Quinn and a warrior like Leia Organa.",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/775818927960121345/fqvqHyuB_normal.jpg"", ""View"")",
10/12/2016 14:32:14,RGumbao,Reynaldo Gumbao,"RT @mindavote: Dear Ms. Maria Ressa, this is why people dont like Rappler anymore. https://t.co/dN1EBeREJx",786212886905520129,Twitter for Android,182,475,7,0,No,06/27/2013 17:18:43,jubail saudi arabia,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/378800000709293427/1eba7345e86d50f5281f51505f994fd7_normal.jpeg"", ""View"")",
10/12/2016 14:20:31,dadasohee1993,Darwin,"""This is goodbye, I shall not importune you any longer.I shall fade into the night like Batman"" 
-Miriam Defensor-S… https://t.co/FiJN4uFq3c",786209939928657921,Twitter for Android,7,29,0,1,No,05/21/2014 06:19:51,"Cavite City, Calabarzon",I used to think that the worst thing in life is to end up alone.it's not.The worst thing in life is to end up with people who make you feel all alone,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779651509969575936/53VbU3M1_normal.jpg"", ""View"")",
10/12/2016 14:32:14,RGumbao,Reynaldo Gumbao,"RT @mindavote: Dear Ms. Maria Ressa, this is why people dont like Rappler anymore. https://t.co/dN1EBeREJx",786212886905520129,Twitter for Android,182,475,7,0,No,06/27/2013 17:18:43,jubail saudi arabia,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/378800000709293427/1eba7345e86d50f5281f51505f994fd7_normal.jpeg"", ""View"")",
10/12/2016 15:31:20,TubeFear,F e a r   T u b e,The Miriam Defensor - Santiago story - https://t.co/ARXUu4Uvig #BiographyDocumentary #Kabayan #ManggagawangPinoy… https://t.co/48W7JjvQtF,786227763766263809,Feartube,376,6,0,0,No,01/18/2016 14:39:35,"Stockholm, Sverige",Documentaries Online 24/7  Adding more videos every day!,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/691408111119290368/4P3pCnz1_normal.jpg"", ""View"")",
10/12/2016 15:59:27,keshankent,Kent Ceriola,Read this. :) https://t.co/ShxfoY256D,786234839561154560,Facebook,763,1657,0,0,No,12/27/2011 04:51:33,"Iloilo City, Western Visayas",Jeremiah 29:11 • #AkoAyPilipino • #UPFight • #CPA2019 • #FutureLawyer • 2013-xxxxx,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/752034692174520320/URfBoymO_normal.jpg"", ""View"")",
10/12/2016 16:02:10,ifyouseemish,Ave 🐼,RT @senmiriam: Senator Miriam Defensor Santiago died peacefully today at 8:52 a.m. Details of the interment will be announced later. (1/2),786235521563521025,Mobile Web (M2),1766,165,10632,0,No,11/25/2015 02:40:22,nearest kitchen ,Misha Collins 🐝🦄 Osric Chau 💞 Sprouse Twins 💞😍 J2. 😘😍,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/776794694231527424/0cd9_2X5_normal.jpg"", ""View"")",
10/12/2016 16:49:59,keshankent,Kent Ceriola,"On this day in 2015, Sen. Miriam Defensor Santiago announced her candidacy for President for the May 9, 2016... https://t.co/jh0xQpgVjQ",786247555050909696,Facebook,763,1657,0,0,No,12/27/2011 04:51:33,"Iloilo City, Western Visayas",Jeremiah 29:11 • #AkoAyPilipino • #UPFight • #CPA2019 • #FutureLawyer • 2013-xxxxx,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/752034692174520320/URfBoymO_normal.jpg"", ""View"")",
10/12/2016 17:07:06,SantosLoven,loven santos,"""Kung wala kang maisagot sa test ang ilagay mo MAGMAHAL dahil kahiy kailan di naging mali ang pagmamahal"" -miriam defensor santiago",786251862559170560,Twitter for Android,264,690,0,0,No,09/10/2015 05:51:47,,Gods Son,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/761614746382508033/Vtd6nH0b_normal.jpg"", ""View"")",
10/12/2016 19:25:46,haroldking2004,HK MC,Just passed by one of the Barangays where I campaigned and posted some Madam/Ginang MIRIAM DEFENSOR SANTIAGO's... https://t.co/zoDD2PhL6H,786286760967884800,Facebook,401,2223,0,0,No,05/24/2009 21:43:32,London,"Physical Therapist, Singer, SongWriter, Composer, Actor, Dance Choreographer, Events Director",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/556715614346035200/bDeRomVi_normal.jpeg"", ""View"")",
10/12/2016 21:00:02,ansherinady,ansherina dy,RT @24OrasGMA: #ChikaMinute: Hindi pa rin tuluyang nakaka-move on si Heart Evangelista sa pagpanaw ni former Sen. Miriam Defensor Santiago.…,786310482839961600,TweetCaster for Android,287,339,2,0,No,03/08/2010 11:36:16,,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/1443728491/fa149eaf-6e5a-4da6-a4c9-c95114291913_normal.png"", ""View"")",
10/12/2016 21:40:24,CheskaKimberly,제스카 💜,"RT @VPPilipinas: May her life serve as an inspiration and example to women, the youth and to all our fellow Filipinos. 

READ: https://t.co…",786320641876107264,Twitter for Android,1402,1676,377,0,No,06/26/2010 07:05:00,Shinjuku ,Save my heart from my own assumptions.,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/783314254128566272/FDz_4yE__normal.jpg"", ""View"")",
10/12/2016 23:14:05,irissisticism,Erudite_Nerd,"Woke up early and remembers Sen. Miriam Defensor Santiago. I miss you nagid, my only president. :'(
#MissingMDS #WMYMadame",786344215965872128,Mobile Web (M2),189,737,0,0,No,01/31/2013 13:28:09,Milky Way Galaxy,A cosmic who occurs by chance. |Freethinker|,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/679510051892015104/mz369UGk_normal.jpg"", ""View"")",
10/13/2016 01:27:22,geline40,Gelly Duterte,"RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame…",786377757374590976,Twitter Web Client,98,137,2,0,No,01/30/2009 16:39:55,,"telecommuter/work at home mom, online teacher/researcher, inspirational quotes, menus/recipes, online jobs, parenting, blogging, virtual assistance, tech news,",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/762074856112332801/ASu_LVbB_normal.jpg"", ""View"")",
10/13/2016 01:27:13,Madjesty1,"Ciccone ,Madge","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame…",786377720389332992,Twitter for Android,287,700,2,0,No,02/15/2016 22:28:42,"Ontario, Canada","I wish I could turn back time when everything was perfect|Republic of the Philippines |Rebel Heart|Toronto,Canada",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/782659188266795008/NLVyUidx_normal.jpg"", ""View"")",
10/13/2016 01:25:34,mydutertestory,My Duterte Story,"No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame,much like your bills",786377305979367425,Twitter for iPhone,2267,943,2,3,No,12/02/2015 22:15:40,,"Partner for Change, Industrial Engineer, Retail Professional, Financial Consultant",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/745653334149738497/smWXeCTa_normal.jpg"", ""View"")",
10/13/2016 01:27:22,geline40,Gelly Duterte,"RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame…",786377757374590976,Twitter Web Client,98,137,3,0,No,01/30/2009 16:39:55,,"telecommuter/work at home mom, online teacher/researcher, inspirational quotes, menus/recipes, online jobs, parenting, blogging, virtual assistance, tech news,",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/762074856112332801/ASu_LVbB_normal.jpg"", ""View"")",
10/13/2016 01:27:13,Madjesty1,"Ciccone ,Madge","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame…",786377720389332992,Twitter for Android,288,700,3,0,No,02/15/2016 22:28:42,"Ontario, Canada","I wish I could turn back time when everything was perfect|Republic of the Philippines |Rebel Heart|Toronto,Canada",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/782659188266795008/NLVyUidx_normal.jpg"", ""View"")",
10/13/2016 01:43:36,mitchybeetchy,mitchybitchy,"RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame…",786381843599732736,Twitter for Android,223,251,4,0,No,10/11/2010 07:11:20,Singapore,"A person full of life. Colorful! with two gorgeous boys. A friend to keep. Loyal. Sarcastic when needed.
Don't follow me if you only want to see what you want.",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/740362066138042368/Y7MyIe9S_normal.jpg"", ""View"")",
10/13/2016 01:27:22,geline40,Gelly Duterte,"RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame…",786377757374590976,Twitter Web Client,98,137,4,0,No,01/30/2009 16:39:55,,"telecommuter/work at home mom, online teacher/researcher, inspirational quotes, menus/recipes, online jobs, parenting, blogging, virtual assistance, tech news,",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/762074856112332801/ASu_LVbB_normal.jpg"", ""View"")",
10/13/2016 01:43:36,mitchybeetchy,mitchybitchy,"RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame…",786381843599732736,Twitter for Android,223,251,4,0,No,10/11/2010 07:11:20,Singapore,"A person full of life. Colorful! with two gorgeous boys. A friend to keep. Loyal. Sarcastic when needed.
Don't follow me if you only want to see what you want.",,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/740362066138042368/Y7MyIe9S_normal.jpg"", ""View"")",
10/13/2016 02:49:16,masheils,shei,"RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame…",786398370919088129,Twitter for Android,298,279,6,0,No,01/05/2010 16:27:30,Philippines,I am worthless. Member at MCGI Members Church of God Int'l. Small Entrepreneur & Contractor of Interior & furnishing supplies.,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/1581749790/my_stolen_shot_2_normal.jpg"", ""View"")",
10/13/2016 02:42:21,zjeivince1227,Vinsiyat,"RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame…",786396627204317184,Twitter for Android,351,1383,6,0,No,02/23/2014 07:29:19,,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/442572200621535232/9PgkrJJb_normal.jpeg"", ""View"")",
10/13/2016 02:49:16,masheils,shei,"RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame…",786398370919088129,Twitter for Android,298,279,6,0,No,01/05/2010 16:27:30,Philippines,I am worthless. Member at MCGI Members Church of God Int'l. Small Entrepreneur & Contractor of Interior & furnishing supplies.,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/1581749790/my_stolen_shot_2_normal.jpg"", ""View"")",
10/13/2016 03:06:38,Levinecious,J LEVINE,"RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame…",786402741669142528,Twitter for Android,293,191,8,0,No,12/16/2013 08:11:03,Up ♥,SoKor ❤,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/780934930565955584/lnwvYSf9_normal.jpg"", ""View"")",
10/13/2016 03:02:48,jinn_ayasaki,jinn ayasaki,"RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame…",786401773950935040,Twitter for Android,124,405,8,0,No,09/25/2015 05:52:50,,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785982764017340417/UV5tv47P_normal.jpg"", ""View"")",
10/13/2016 03:06:38,Levinecious,J LEVINE,"RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame…",786402741669142528,Twitter for Android,293,192,8,0,No,12/16/2013 08:11:03,Up ♥,SoKor ❤,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/780934930565955584/lnwvYSf9_normal.jpg"", ""View"")",
